x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
921.0,588.0,999.0,771.0,0,0.6413758397102356,,person
674.0,103.0,729.0,244.0,0,0.6352213621139526,,person
181.0,848.0,284.0,1060.0,0,0.580652117729187,,person
700.0,523.0,786.0,707.0,0,0.5508225560188293,,person
1035.0,418.0,1083.0,559.0,0,0.5256339907646179,,person
1805.0,474.0,1896.0,668.0,0,0.5151354074478149,,person
443.0,22.0,498.0,125.0,0,0.49105286598205566,,person
72.0,108.0,118.0,230.0,0,0.453098326921463,,person
1382.0,23.0,1422.0,157.0,0,0.442771315574646,,person
1059.0,272.0,1121.0,431.0,0,0.41970741748809814,,person
1245.0,429.0,1321.0,590.0,0,0.7726327180862427,,person
921.0,591.0,1002.0,772.0,0,0.7280498147010803,,person
1163.0,362.0,1222.0,493.0,0,0.704449474811554,,person
520.0,724.0,618.0,907.0,0,0.6886008977890015,,person
674.0,101.0,729.0,243.0,0,0.6518497467041016,,person
183.0,851.0,285.0,1061.0,0,0.6325980424880981,,person
1035.0,417.0,1085.0,556.0,0,0.5867853164672852,,person
1059.0,270.0,1122.0,429.0,0,0.5169824361801147,,person
699.0,520.0,785.0,699.0,0,0.5064412355422974,,person
1806.0,479.0,1897.0,672.0,0,0.47507399320602417,,person
1823.0,126.0,1872.0,245.0,0,0.4554027318954468,,person
71.0,110.0,118.0,231.0,0,0.44925200939178467,,person
906.0,183.0,962.0,325.0,0,0.4239296019077301,,person
1382.0,23.0,1422.0,157.0,0,0.42177578806877136,,person
1245.0,426.0,1319.0,586.0,0,0.8132157921791077,,person
521.0,727.0,619.0,916.0,0,0.747119665145874,,person
1163.0,366.0,1223.0,497.0,0,0.7247228622436523,,person
921.0,593.0,1004.0,773.0,0,0.7239468693733215,,person
675.0,99.0,728.0,240.0,0,0.6726805567741394,,person
184.0,856.0,284.0,1061.0,0,0.6533025503158569,,person
1034.0,410.0,1085.0,555.0,0,0.6266607046127319,,person
1548.0,173.0,1612.0,324.0,0,0.5684008002281189,,person
1059.0,268.0,1121.0,425.0,0,0.5621931552886963,,person
1808.0,483.0,1899.0,671.0,0,0.5337333083152771,,person
1824.0,127.0,1873.0,248.0,0,0.4959813058376312,,person
71.0,111.0,118.0,231.0,0,0.48033443093299866,,person
452.0,19.0,496.0,121.0,0,0.4477366507053375,,person
906.0,184.0,961.0,324.0,0,0.43989983201026917,,person
517.0,566.0,584.0,720.0,0,0.42783182859420776,,person
1382.0,23.0,1422.0,157.0,0,0.41730695962905884,,person
1246.0,423.0,1319.0,585.0,0,0.8287772536277771,,person
522.0,731.0,619.0,921.0,0,0.7255223393440247,,person
185.0,857.0,284.0,1061.0,0,0.6834712624549866,,person
1034.0,408.0,1086.0,554.0,0,0.6624523401260376,,person
1164.0,371.0,1222.0,504.0,0,0.6564698815345764,,person
922.0,598.0,1008.0,773.0,0,0.6518151164054871,,person
676.0,95.0,730.0,239.0,0,0.6485719680786133,,person
1546.0,172.0,1610.0,323.0,0,0.585690438747406,,person
1809.0,486.0,1901.0,671.0,0,0.559470534324646,,person
1059.0,265.0,1121.0,422.0,0,0.5335406064987183,,person
1824.0,127.0,1874.0,251.0,0,0.5074998736381531,,person
71.0,111.0,118.0,232.0,0,0.47691819071769714,,person
1734.0,244.0,1816.0,392.0,0,0.43830782175064087,,person
1381.0,24.0,1422.0,158.0,0,0.4217436909675598,,person
1246.0,420.0,1319.0,582.0,0,0.7943241596221924,,person
523.0,736.0,620.0,926.0,0,0.7130452394485474,,person
1035.0,406.0,1085.0,554.0,0,0.7011669874191284,,person
186.0,859.0,286.0,1061.0,0,0.6848019361495972,,person
1164.0,375.0,1223.0,512.0,0,0.6538406610488892,,person
678.0,94.0,729.0,235.0,0,0.6338592171669006,,person
1059.0,264.0,1119.0,412.0,0,0.5783037543296814,,person
1547.0,169.0,1609.0,321.0,0,0.5622114539146423,,person
1811.0,489.0,1904.0,672.0,0,0.5274683833122253,,person
905.0,186.0,959.0,327.0,0,0.5240219235420227,,person
1825.0,128.0,1875.0,255.0,0,0.5208480954170227,,person
698.0,511.0,780.0,693.0,0,0.4862900674343109,,person
71.0,111.0,118.0,232.0,0,0.4456143379211426,,person
1736.0,247.0,1817.0,394.0,0,0.4390314519405365,,person
1.0,603.0,71.0,774.0,0,0.43374103307724,,person
1381.0,24.0,1422.0,158.0,0,0.42855405807495117,,person
1249.0,416.0,1319.0,586.0,0,0.7644762992858887,,person
1058.0,260.0,1119.0,405.0,0,0.7170737981796265,,person
523.0,743.0,624.0,933.0,0,0.6804843544960022,,person
679.0,91.0,728.0,229.0,0,0.6481982469558716,,person
1035.0,404.0,1085.0,555.0,0,0.6295818090438843,,person
1548.0,165.0,1608.0,308.0,0,0.6204540729522705,,person
1828.0,130.0,1877.0,260.0,0,0.5691502690315247,,person
903.0,189.0,960.0,329.0,0,0.5680133700370789,,person
698.0,506.0,773.0,693.0,0,0.5653275847434998,,person
1167.0,380.0,1223.0,517.0,0,0.5537096261978149,,person
921.0,603.0,1005.0,774.0,0,0.5087066292762756,,person
1814.0,493.0,1907.0,672.0,0,0.46731966733932495,,person
70.0,111.0,118.0,233.0,0,0.4667043685913086,,person
0.0,610.0,75.0,782.0,0,0.43526437878608704,,person
1381.0,24.0,1422.0,158.0,0,0.4326525032520294,,person
189.0,866.0,289.0,1062.0,0,0.40978050231933594,,person
1250.0,414.0,1319.0,586.0,0,0.7445277571678162,,person
523.0,745.0,625.0,934.0,0,0.6857197284698486,,person
1034.0,403.0,1085.0,554.0,0,0.6524092555046082,,person
1548.0,162.0,1607.0,305.0,0,0.6468620300292969,,person
679.0,90.0,728.0,225.0,0,0.6273888945579529,,person
1059.0,258.0,1117.0,401.0,0,0.6249196529388428,,person
902.0,189.0,960.0,332.0,0,0.5983600616455078,,person
1829.0,130.0,1878.0,262.0,0,0.5630673170089722,,person
921.0,605.0,1008.0,784.0,0,0.5628650784492493,,person
1817.0,495.0,1910.0,671.0,0,0.5572701096534729,,person
1168.0,383.0,1224.0,520.0,0,0.539903461933136,,person
700.0,502.0,774.0,693.0,0,0.522042989730835,,person
0.0,612.0,77.0,782.0,0,0.5166078209877014,,person
191.0,870.0,294.0,1062.0,0,0.46526670455932617,,person
70.0,112.0,117.0,232.0,0,0.45525798201560974,,person
1381.0,24.0,1422.0,157.0,0,0.4485083520412445,,person
1166.0,107.0,1221.0,225.0,0,0.4038531482219696,,person
526.0,749.0,624.0,934.0,0,0.6739708185195923,,person
1548.0,159.0,1608.0,301.0,0,0.6400832533836365,,person
1058.0,255.0,1118.0,398.0,0,0.6361463069915771,,person
1034.0,401.0,1085.0,553.0,0,0.6308375000953674,,person
1250.0,412.0,1319.0,584.0,0,0.6277638077735901,,person
679.0,86.0,728.0,223.0,0,0.625842809677124,,person
921.0,609.0,1005.0,793.0,0,0.6072365641593933,,person
1170.0,385.0,1228.0,524.0,0,0.601073682308197,,person
901.0,190.0,960.0,335.0,0,0.593234658241272,,person
1828.0,131.0,1879.0,264.0,0,0.563762903213501,,person
1818.0,496.0,1911.0,670.0,0,0.5506486296653748,,person
699.0,502.0,773.0,693.0,0,0.5339390635490417,,person
192.0,876.0,300.0,1070.0,0,0.48693740367889404,,person
69.0,112.0,117.0,232.0,0,0.4485607147216797,,person
1381.0,24.0,1422.0,158.0,0,0.4460589587688446,,person
471.0,17.0,512.0,121.0,0,0.4066035747528076,,person
1170.0,387.0,1229.0,525.0,0,0.6964702606201172,,person
1252.0,408.0,1320.0,579.0,0,0.6905800104141235,,person
526.0,754.0,627.0,934.0,0,0.6831629276275635,,person
920.0,612.0,1008.0,798.0,0,0.6458346247673035,,person
1548.0,157.0,1608.0,300.0,0,0.6402928233146667,,person
1819.0,499.0,1915.0,677.0,0,0.6398881673812866,,person
1058.0,252.0,1119.0,397.0,0,0.630517840385437,,person
1033.0,398.0,1083.0,551.0,0,0.6029142141342163,,person
680.0,85.0,728.0,221.0,0,0.5923007130622864,,person
0.0,615.0,83.0,784.0,0,0.5842493772506714,,person
900.0,193.0,960.0,341.0,0,0.5478711128234863,,person
1830.0,133.0,1881.0,266.0,0,0.5185676217079163,,person
702.0,501.0,773.0,692.0,0,0.5150132179260254,,person
194.0,883.0,302.0,1070.0,0,0.4866360127925873,,person
1381.0,24.0,1422.0,157.0,0,0.4284907579421997,,person
68.0,112.0,117.0,234.0,0,0.42147207260131836,,person
1252.0,405.0,1320.0,572.0,0,0.7829987406730652,,person
1171.0,390.0,1230.0,525.0,0,0.6956812143325806,,person
527.0,757.0,626.0,935.0,0,0.6753214597702026,,person
1548.0,154.0,1608.0,300.0,0,0.6519343852996826,,person
1820.0,501.0,1916.0,688.0,0,0.6359944343566895,,person
1034.0,395.0,1084.0,547.0,0,0.6294305324554443,,person
679.0,84.0,729.0,219.0,0,0.5998154878616333,,person
699.0,498.0,772.0,691.0,0,0.5553895235061646,,person
1056.0,250.0,1120.0,395.0,0,0.5495553612709045,,person
920.0,616.0,1005.0,802.0,0,0.5312680006027222,,person
1.0,618.0,85.0,784.0,0,0.5239123106002808,,person
899.0,196.0,960.0,340.0,0,0.5194994211196899,,person
1831.0,133.0,1882.0,268.0,0,0.45771661400794983,,person
194.0,886.0,308.0,1078.0,0,0.4429781436920166,,person
68.0,112.0,118.0,234.0,0,0.43458715081214905,,person
925.0,621.0,999.0,801.0,0,0.4286547005176544,,person
1382.0,24.0,1422.0,157.0,0,0.4072730839252472,,person
1251.0,396.0,1321.0,562.0,0,0.8333410024642944,,person
679.0,82.0,730.0,218.0,0,0.6640596389770508,,person
1171.0,392.0,1230.0,526.0,0,0.643458366394043,,person
527.0,761.0,627.0,932.0,0,0.6015585660934448,,person
699.0,493.0,772.0,686.0,0,0.5979437828063965,,person
1033.0,388.0,1083.0,537.0,0,0.5634434223175049,,person
1822.0,513.0,1917.0,703.0,0,0.5479684472084045,,person
899.0,203.0,961.0,350.0,0,0.5311901569366455,,person
924.0,632.0,1003.0,811.0,0,0.515354573726654,,person
1058.0,247.0,1120.0,394.0,0,0.5132505893707275,,person
920.0,629.0,1008.0,813.0,0,0.4838184714317322,,person
504.0,588.0,582.0,753.0,0,0.4529012441635132,,person
1546.0,155.0,1607.0,299.0,0,0.4481052756309509,,person
66.0,111.0,118.0,235.0,0,0.4210342466831207,,person
1382.0,24.0,1422.0,156.0,0,0.4069254994392395,,person
1250.0,392.0,1321.0,552.0,0,0.804690957069397,,person
527.0,763.0,627.0,935.0,0,0.6846590638160706,,person
679.0,80.0,730.0,217.0,0,0.6626542806625366,,person
919.0,632.0,1008.0,819.0,0,0.6466351747512817,,person
698.0,491.0,771.0,683.0,0,0.6186150908470154,,person
1033.0,384.0,1083.0,533.0,0,0.6144604086875916,,person
1824.0,515.0,1918.0,708.0,0,0.5979979038238525,,person
1545.0,153.0,1606.0,300.0,0,0.5878767967224121,,person
899.0,204.0,960.0,351.0,0,0.5404937863349915,,person
1170.0,394.0,1230.0,527.0,0,0.5276093482971191,,person
503.0,593.0,582.0,760.0,0,0.4881940484046936,,person
1059.0,244.0,1120.0,395.0,0,0.4658423662185669,,person
202.0,903.0,304.0,1080.0,0,0.45872318744659424,,person
1382.0,24.0,1422.0,157.0,0,0.4232161343097687,,person
65.0,111.0,118.0,236.0,0,0.4040483236312866,,person
1250.0,390.0,1320.0,545.0,0,0.7795759439468384,,person
679.0,80.0,731.0,218.0,0,0.6696617007255554,,person
1033.0,383.0,1084.0,524.0,0,0.6560935974121094,,person
918.0,633.0,1006.0,822.0,0,0.6342108249664307,,person
1544.0,154.0,1604.0,299.0,0,0.600924551486969,,person
1825.0,521.0,1918.0,713.0,0,0.5695388913154602,,person
526.0,767.0,625.0,943.0,0,0.5674277544021606,,person
699.0,488.0,770.0,680.0,0,0.5649678111076355,,person
899.0,205.0,960.0,352.0,0,0.5555435419082642,,person
504.0,597.0,581.0,762.0,0,0.5182173848152161,,person
1060.0,243.0,1120.0,394.0,0,0.49723485112190247,,person
1831.0,136.0,1887.0,270.0,0,0.4407127797603607,,person
1168.0,395.0,1231.0,527.0,0,0.42725762724876404,,person
1382.0,23.0,1422.0,157.0,0,0.4129025340080261,,person
1249.0,384.0,1321.0,542.0,0,0.7105902433395386,,person
1543.0,152.0,1604.0,299.0,0,0.6718047857284546,,person
679.0,78.0,731.0,218.0,0,0.6667084693908691,,person
525.0,771.0,622.0,958.0,0,0.6409701704978943,,person
1034.0,381.0,1084.0,519.0,0,0.636105477809906,,person
502.0,601.0,580.0,761.0,0,0.5998102426528931,,person
903.0,206.0,959.0,353.0,0,0.5888757109642029,,person
918.0,637.0,1006.0,823.0,0,0.5886577367782593,,person
1825.0,525.0,1918.0,717.0,0,0.5518779754638672,,person
1060.0,241.0,1120.0,392.0,0,0.5186321139335632,,person
697.0,485.0,767.0,673.0,0,0.5185542702674866,,person
1167.0,398.0,1232.0,533.0,0,0.4622459411621094,,person
1832.0,137.0,1889.0,269.0,0,0.44901981949806213,,person
1784.0,143.0,1834.0,267.0,0,0.4465661346912384,,person
1.0,631.0,101.0,792.0,0,0.44645264744758606,,person
64.0,112.0,117.0,239.0,0,0.4390954375267029,,person
1382.0,23.0,1422.0,157.0,0,0.42267799377441406,,person
918.0,639.0,998.0,819.0,0,0.4151299297809601,,person
483.0,20.0,539.0,122.0,0,0.413847953081131,,person
1250.0,383.0,1321.0,540.0,0,0.7371598482131958,,person
1543.0,152.0,1601.0,300.0,0,0.6814688444137573,,person
679.0,77.0,730.0,216.0,0,0.6693990230560303,,person
1826.0,528.0,1918.0,725.0,0,0.6629588603973389,,person
524.0,778.0,622.0,968.0,0,0.6525145769119263,,person
903.0,207.0,960.0,355.0,0,0.6373998522758484,,person
1034.0,378.0,1083.0,517.0,0,0.6285205483436584,,person
1166.0,402.0,1233.0,543.0,0,0.5316715240478516,,person
2.0,635.0,106.0,799.0,0,0.5293750762939453,,person
1061.0,239.0,1120.0,392.0,0,0.528652012348175,,person
502.0,604.0,580.0,759.0,0,0.50987708568573,,person
209.0,918.0,306.0,1080.0,0,0.4741719961166382,,person
62.0,112.0,118.0,239.0,0,0.47041064500808716,,person
200.0,46.0,264.0,173.0,0,0.47023719549179077,,person
695.0,480.0,766.0,666.0,0,0.455274760723114,,person
917.0,642.0,1000.0,819.0,0,0.44935983419418335,,person
1381.0,23.0,1422.0,156.0,0,0.43537044525146484,,person
1784.0,145.0,1834.0,269.0,0,0.4217616021633148,,person
1249.0,377.0,1318.0,538.0,0,0.7318483591079712,,person
1543.0,145.0,1601.0,296.0,0,0.7163279056549072,,person
679.0,72.0,729.0,211.0,0,0.6803168058395386,,person
523.0,787.0,618.0,983.0,0,0.6367570757865906,,person
6.0,642.0,110.0,812.0,0,0.6258251667022705,,person
214.0,925.0,311.0,1080.0,0,0.5996518135070801,,person
1063.0,237.0,1120.0,384.0,0,0.5571613907814026,,person
1035.0,375.0,1080.0,513.0,0,0.546812117099762,,person
918.0,646.0,1005.0,826.0,0,0.5387097597122192,,person
904.0,209.0,961.0,355.0,0,0.5200216770172119,,person
698.0,473.0,766.0,646.0,0,0.5009150505065918,,person
1160.0,409.0,1232.0,552.0,0,0.4770828187465668,,person
1249.0,375.0,1318.0,541.0,0,0.727889895439148,,person
1543.0,143.0,1599.0,296.0,0,0.7100458741188049,,person
679.0,71.0,728.0,209.0,0,0.6745462417602539,,person
9.0,644.0,111.0,814.0,0,0.6539422869682312,,person
904.0,210.0,960.0,353.0,0,0.5880782604217529,,person
1063.0,234.0,1120.0,381.0,0,0.5705932974815369,,person
216.0,931.0,314.0,1080.0,0,0.5655213594436646,,person
59.0,111.0,117.0,240.0,0,0.5443857908248901,,person
1826.0,538.0,1919.0,731.0,0,0.5403113961219788,,person
697.0,469.0,767.0,643.0,0,0.5059093832969666,,person
1035.0,371.0,1079.0,512.0,0,0.4444517493247986,,person
1158.0,414.0,1233.0,559.0,0,0.42359378933906555,,person
1249.0,375.0,1317.0,541.0,0,0.7164651155471802,,person
1543.0,142.0,1598.0,292.0,0,0.6582108736038208,,person
520.0,793.0,617.0,990.0,0,0.6449558734893799,,person
902.0,212.0,962.0,355.0,0,0.626966118812561,,person
680.0,69.0,728.0,207.0,0,0.6161733269691467,,person
217.0,935.0,317.0,1080.0,0,0.6108505129814148,,person
1064.0,233.0,1122.0,378.0,0,0.5960485935211182,,person
14.0,647.0,112.0,817.0,0,0.5831695199012756,,person
58.0,111.0,118.0,240.0,0,0.5574181079864502,,person
695.0,467.0,766.0,640.0,0,0.5205267667770386,,person
1035.0,370.0,1080.0,516.0,0,0.5161124467849731,,person
918.0,654.0,1003.0,822.0,0,0.4763106107711792,,person
1829.0,541.0,1919.0,731.0,0,0.475301593542099,,person
499.0,611.0,575.0,768.0,0,0.47199490666389465,,person
926.0,656.0,1001.0,820.0,0,0.46432632207870483,,person
1248.0,373.0,1316.0,541.0,0,0.7329316735267639,,person
517.0,799.0,615.0,994.0,0,0.7328516244888306,,person
1542.0,142.0,1596.0,287.0,0,0.6866887807846069,,person
1064.0,231.0,1122.0,376.0,0,0.6818405389785767,,person
903.0,212.0,962.0,357.0,0,0.6588590145111084,,person
16.0,649.0,115.0,819.0,0,0.6458297967910767,,person
217.0,937.0,321.0,1080.0,0,0.6224568486213684,,person
919.0,656.0,1004.0,828.0,0,0.567827582359314,,person
680.0,68.0,728.0,202.0,0,0.5365931987762451,,person
1829.0,543.0,1919.0,731.0,0,0.529421865940094,,person
57.0,112.0,117.0,240.0,0,0.50747150182724,,person
694.0,465.0,766.0,639.0,0,0.4623360335826874,,person
1034.0,367.0,1079.0,517.0,0,0.43688127398490906,,person
924.0,659.0,1002.0,826.0,0,0.43059343099594116,,person
201.0,51.0,263.0,180.0,0,0.41725409030914307,,person
516.0,802.0,612.0,994.0,0,0.7313802242279053,,person
1248.0,371.0,1314.0,537.0,0,0.676504909992218,,person
902.0,214.0,963.0,364.0,0,0.6725955009460449,,person
1540.0,138.0,1595.0,282.0,0,0.6704890131950378,,person
919.0,658.0,1003.0,839.0,0,0.6313756704330444,,person
1831.0,546.0,1919.0,731.0,0,0.627617359161377,,person
18.0,653.0,117.0,819.0,0,0.5992632508277893,,person
55.0,112.0,118.0,240.0,0,0.5542513728141785,,person
679.0,67.0,727.0,198.0,0,0.533245325088501,,person
201.0,54.0,263.0,181.0,0,0.5016946792602539,,person
694.0,462.0,767.0,639.0,0,0.4704529345035553,,person
217.0,941.0,322.0,1080.0,0,0.4572638273239136,,person
922.0,668.0,1004.0,858.0,0,0.6805351376533508,,person
1537.0,135.0,1595.0,277.0,0,0.6803232431411743,,person
902.0,219.0,963.0,372.0,0,0.6558332443237305,,person
515.0,810.0,609.0,996.0,0,0.6311512589454651,,person
1064.0,223.0,1125.0,366.0,0,0.6015149354934692,,person
1835.0,548.0,1919.0,733.0,0,0.587956964969635,,person
21.0,657.0,121.0,818.0,0,0.5860409736633301,,person
1247.0,362.0,1313.0,533.0,0,0.5797157287597656,,person
679.0,62.0,729.0,196.0,0,0.5124748349189758,,person
1034.0,359.0,1078.0,512.0,0,0.48755592107772827,,person
697.0,455.0,768.0,630.0,0,0.45504844188690186,,person
1181.0,83.0,1233.0,198.0,0,0.4391743838787079,,person
55.0,114.0,117.0,240.0,0,0.43823176622390747,,person
1536.0,133.0,1594.0,275.0,0,0.6747534275054932,,person
903.0,222.0,962.0,375.0,0,0.6745340824127197,,person
1837.0,550.0,1919.0,733.0,0,0.6455426812171936,,person
1246.0,358.0,1313.0,526.0,0,0.6390860676765442,,person
1064.0,221.0,1125.0,362.0,0,0.6335980296134949,,person
923.0,672.0,1005.0,863.0,0,0.6274042725563049,,person
22.0,660.0,123.0,819.0,0,0.5637218356132507,,person
1034.0,356.0,1079.0,510.0,0,0.5370361804962158,,person
679.0,60.0,730.0,195.0,0,0.5227884650230408,,person
1182.0,80.0,1233.0,196.0,0,0.46938368678092957,,person
53.0,113.0,116.0,240.0,0,0.45878058671951294,,person
697.0,453.0,768.0,630.0,0,0.4295775294303894,,person
516.0,812.0,609.0,995.0,0,0.42369577288627625,,person
1170.0,426.0,1232.0,558.0,0,0.4010823965072632,,person
512.0,19.0,562.0,120.0,0,0.4002463221549988,,person
1244.0,354.0,1312.0,518.0,0,0.7120906710624695,,person
904.0,226.0,962.0,377.0,0,0.6859707832336426,,person
1839.0,555.0,1919.0,737.0,0,0.6379793286323547,,person
1064.0,220.0,1125.0,362.0,0,0.6346625089645386,,person
1535.0,132.0,1593.0,273.0,0,0.6145564317703247,,person
23.0,661.0,125.0,823.0,0,0.5928993225097656,,person
515.0,813.0,611.0,995.0,0,0.5721166133880615,,person
1033.0,354.0,1080.0,504.0,0,0.5581533908843994,,person
695.0,450.0,771.0,642.0,0,0.5488673448562622,,person
679.0,59.0,730.0,194.0,0,0.5383618474006653,,person
1173.0,428.0,1232.0,560.0,0,0.5377057194709778,,person
1182.0,80.0,1233.0,194.0,0,0.441888689994812,,person
514.0,19.0,571.0,120.0,0,0.43108922243118286,,person
1241.0,350.0,1311.0,511.0,0,0.729239284992218,,person
1065.0,218.0,1124.0,359.0,0,0.6914668083190918,,person
1173.0,431.0,1233.0,566.0,0,0.648501992225647,,person
696.0,448.0,772.0,642.0,0,0.6315694451332092,,person
1535.0,132.0,1593.0,273.0,0,0.6285962462425232,,person
25.0,664.0,126.0,832.0,0,0.5983619093894958,,person
1033.0,351.0,1079.0,499.0,0,0.5764625668525696,,person
515.0,810.0,612.0,995.0,0,0.5738934278488159,,person
678.0,58.0,729.0,194.0,0,0.5657671689987183,,person
757.0,985.0,851.0,1080.0,0,0.5132222175598145,,person
905.0,229.0,960.0,381.0,0,0.49761441349983215,,person
926.0,682.0,1009.0,875.0,0,0.4685298800468445,,person
904.0,229.0,960.0,380.0,0,0.46453386545181274,,person
515.0,20.0,575.0,120.0,0,0.42313697934150696,,person
52.0,114.0,114.0,240.0,0,0.41436949372291565,,person
903.0,229.0,960.0,385.0,0,0.7817978858947754,,person
1065.0,217.0,1124.0,360.0,0,0.7070770859718323,,person
24.0,667.0,128.0,844.0,0,0.6861443519592285,,person
1240.0,347.0,1311.0,503.0,0,0.6791787147521973,,person
515.0,817.0,616.0,996.0,0,0.6588317155838013,,person
1533.0,132.0,1592.0,274.0,0,0.6369688510894775,,person
1841.0,561.0,1919.0,758.0,0,0.5993261933326721,,person
1174.0,436.0,1233.0,573.0,0,0.5989304184913635,,person
696.0,446.0,772.0,641.0,0,0.5962063074111938,,person
755.0,979.0,851.0,1080.0,0,0.5619245767593384,,person
678.0,58.0,729.0,193.0,0,0.5595626831054688,,person
926.0,686.0,1010.0,877.0,0,0.49851560592651367,,person
518.0,21.0,577.0,120.0,0,0.44845813512802124,,person
929.0,692.0,1016.0,883.0,0,0.752903938293457,,person
901.0,233.0,959.0,384.0,0,0.7304137945175171,,person
27.0,675.0,133.0,857.0,0,0.7300901412963867,,person
1239.0,345.0,1310.0,496.0,0,0.7046847343444824,,person
1065.0,216.0,1122.0,361.0,0,0.6715027689933777,,person
760.0,972.0,852.0,1080.0,0,0.6550903916358948,,person
1532.0,128.0,1590.0,271.0,0,0.6486012935638428,,person
515.0,825.0,618.0,1011.0,0,0.589877188205719,,person
697.0,438.0,773.0,634.0,0,0.5757927894592285,,person
678.0,56.0,728.0,193.0,0,0.535273015499115,,person
1174.0,443.0,1236.0,587.0,0,0.5187520980834961,,person
1849.0,572.0,1919.0,773.0,0,0.512251079082489,,person
1380.0,23.0,1421.0,157.0,0,0.4349651634693146,,person
697.0,442.0,770.0,628.0,0,0.4260317087173462,,person
929.0,694.0,1017.0,883.0,0,0.7862178683280945,,person
901.0,234.0,958.0,385.0,0,0.7362655997276306,,person
28.0,680.0,133.0,860.0,0,0.6773773431777954,,person
1176.0,447.0,1238.0,590.0,0,0.6549664735794067,,person
1065.0,215.0,1122.0,360.0,0,0.6165099740028381,,person
1238.0,342.0,1310.0,497.0,0,0.6077507138252258,,person
1531.0,128.0,1590.0,271.0,0,0.6035692691802979,,person
1849.0,576.0,1919.0,779.0,0,0.5758785009384155,,person
759.0,967.0,853.0,1080.0,0,0.5620835423469543,,person
515.0,829.0,620.0,1023.0,0,0.557201623916626,,person
697.0,436.0,775.0,628.0,0,0.5504261255264282,,person
679.0,55.0,728.0,192.0,0,0.5166228413581848,,person
1380.0,24.0,1421.0,157.0,0,0.4484633207321167,,person
929.0,696.0,1019.0,883.0,0,0.7558310031890869,,person
900.0,234.0,957.0,385.0,0,0.7061025500297546,,person
1177.0,449.0,1237.0,593.0,0,0.6621718406677246,,person
36.0,684.0,136.0,864.0,0,0.6487863063812256,,person
1530.0,126.0,1589.0,269.0,0,0.6093325614929199,,person
1066.0,213.0,1122.0,361.0,0,0.6088048219680786,,person
1851.0,581.0,1919.0,784.0,0,0.5736802816390991,,person
680.0,54.0,728.0,189.0,0,0.5418570637702942,,person
1237.0,338.0,1309.0,496.0,0,0.5096633434295654,,person
696.0,430.0,776.0,622.0,0,0.5053470730781555,,person
1380.0,24.0,1421.0,156.0,0,0.4442758560180664,,person
757.0,961.0,853.0,1080.0,0,0.4354126453399658,,person
958.0,526.0,1042.0,715.0,0,0.4325503408908844,,person
899.0,234.0,959.0,385.0,0,0.7189180850982666,,person
37.0,689.0,140.0,868.0,0,0.6932969093322754,,person
930.0,698.0,1020.0,883.0,0,0.6932584047317505,,person
1178.0,453.0,1239.0,598.0,0,0.6920433044433594,,person
1066.0,211.0,1121.0,357.0,0,0.6415297985076904,,person
515.0,837.0,619.0,1040.0,0,0.6351181268692017,,person
1528.0,125.0,1588.0,267.0,0,0.5842955112457275,,person
680.0,52.0,728.0,186.0,0,0.5722503662109375,,person
1853.0,586.0,1919.0,788.0,0,0.5058726668357849,,person
1237.0,336.0,1308.0,498.0,0,0.4837339222431183,,person
698.0,429.0,773.0,606.0,0,0.45042479038238525,,person
1380.0,23.0,1421.0,156.0,0,0.42605525255203247,,person
1179.0,454.0,1241.0,601.0,0,0.7561960220336914,,person
899.0,235.0,959.0,384.0,0,0.7460728883743286,,person
41.0,692.0,143.0,872.0,0,0.6978341341018677,,person
931.0,702.0,1021.0,883.0,0,0.6605978012084961,,person
515.0,846.0,619.0,1044.0,0,0.6097896695137024,,person
1065.0,208.0,1120.0,355.0,0,0.6003908514976501,,person
1527.0,122.0,1588.0,267.0,0,0.5893261432647705,,person
1238.0,335.0,1307.0,497.0,0,0.5768325328826904,,person
681.0,47.0,728.0,185.0,0,0.5547828078269958,,person
697.0,426.0,773.0,602.0,0,0.5266216397285461,,person
1854.0,590.0,1919.0,792.0,0,0.4971831142902374,,person
1380.0,23.0,1421.0,156.0,0,0.4195594787597656,,person
899.0,237.0,959.0,387.0,0,0.7424468994140625,,person
517.0,854.0,620.0,1054.0,0,0.6887675523757935,,person
1181.0,459.0,1242.0,602.0,0,0.6804644465446472,,person
695.0,422.0,771.0,587.0,0,0.6204857230186462,,person
46.0,699.0,147.0,872.0,0,0.616140604019165,,person
1237.0,329.0,1307.0,493.0,0,0.5976404547691345,,person
930.0,706.0,1022.0,883.0,0,0.5932657718658447,,person
965.0,542.0,1045.0,730.0,0,0.5921408534049988,,person
683.0,44.0,728.0,178.0,0,0.4937792718410492,,person
1527.0,120.0,1584.0,264.0,0,0.4907127618789673,,person
1380.0,23.0,1420.0,155.0,0,0.4461899995803833,,person
1064.0,204.0,1121.0,349.0,0,0.436740517616272,,person
1859.0,598.0,1919.0,794.0,0,0.4194769263267517,,person
899.0,239.0,960.0,389.0,0,0.7553473711013794,,person
518.0,858.0,621.0,1057.0,0,0.6805301308631897,,person
930.0,712.0,1021.0,892.0,0,0.6349165439605713,,person
1182.0,462.0,1243.0,602.0,0,0.6313701868057251,,person
45.0,702.0,148.0,872.0,0,0.6228498816490173,,person
1238.0,327.0,1308.0,490.0,0,0.6081473231315613,,person
